"first_name","last_name","hire_date"
"Tse","Brodal","1986-09-23"
"Bluma","Birrer","1986-02-09"
"Oscal","Zlotek","1986-04-15"
"Shaz","Thorensen","1986-10-01"
"Shem","Heering","1986-03-29"
"Hilari","Lichtner","1986-06-19"
"Hidekazu","Schurmann","1986-05-07"
"Sanjai","Skogmar","1986-09-12"
"Sariel","Baar","1986-06-25"
"Barry","Langford","1986-01-05"
"Khedija","Jahnichen","1986-08-18"
"Matt","Quittner","1986-08-09"
"Hironobu","Zwicker","1986-02-09"
"Mori","Gajiwala","1986-12-26"
"Lucian","Rettelbach","1986-02-01"
"Navid","Tramer","1986-02-10"
"Mayuri","Ratnakar","1986-11-30"
"Perry","Stranks","1986-06-03"
"Genevieve","Fioravanti","1986-02-10"
"Chuanyi","Rosay","1986-02-15"
"Toshiki","Ramsak","1986-10-21"
"Susanta","Binding","1986-03-31"
"Barun","Grabner","1986-07-31"
"Badri","Jansch","1986-02-16"
"Martins","Reutenauer","1986-06-08"
"Martijn","Ernst","1986-06-03"
"Uriel","Kusakabe","1986-04-09"
"Sorina","Baer","1986-10-21"
"Chandrasekaran","Rabejac","1986-03-13"
"Mario","Ratzlaff","1986-11-20"
"Paddy","Muntz","1986-10-11"
"Volkmar","Rijsenbrij","1986-12-06"
"Perry","Shimshoni","1986-09-18"
"Laurentiu","Kuhnemann","1986-03-03"
"Shahid","Luan","1986-08-27"
"Sadok","Eickenmeyer","1986-07-04"
"Hatsukazu","Rosch","1986-09-21"
"Fumiyo","Plumb","1986-10-02"
"Aamer","Kroll","1986-05-17"
"Ayakannu","Rindone","1986-09-06"
"Ennio","Tetzlaff","1986-05-09"
"Miyeon","Remmers","1986-05-28"
"Poornachandra","Speel","1986-03-09"
"Seongbin","Malinowski","1986-02-05"
"Eran","Prampolini","1986-01-26"
"Mang","Gargeya","1986-05-07"
"Shuho","Cesareni","1986-01-10"
"Subhankar","Hebert","1986-03-25"
"Angus","Senzako","1986-07-13"
"Gino","Fandrianto","1986-04-01"
"Susumu","Detkin","1986-09-16"
"Kwee","Koblick","1986-07-13"
"Christoper","Iacovou","1986-02-25"
"Lenore","Warwick","1986-02-13"
"Jacopo","Beausoleil","1986-10-07"
"Youngkon","Comellas","1986-08-31"
"Doohun","Beerel","1986-12-28"
"Huican","Foong","1986-09-04"
"Radhia","Krupka","1986-09-08"
"Geraldo","Schlumberger","1986-01-28"
"Chenxi","Narwekar","1986-03-11"
"Parviz","Riexinger","1986-10-30"
"Debaprosad","Otillio","1986-02-04"
"Irena","Billingsley","1986-12-28"
"Jacqueline","Serov","1986-07-11"
"Hirochika","Birge","1986-12-10"
"Babette","Engelmann","1986-06-02"
"Weiwu","Luan","1986-11-28"
"Oscar","Reutenauer","1986-07-04"
"Junsik","Albarhamtoshy","1986-04-08"
"Danil","Valette","1986-10-08"
"Xianlong","Menhardt","1986-02-20"
"Mokhtar","Ratnakar","1986-03-01"
"Mark","Narahari","1986-08-17"
"Keung","Speel","1986-03-29"
"Basem","Eickenmeyer","1986-04-10"
"Waiman","Claffy","1986-10-16"
"Emdad","Mandelberg","1986-01-28"
"Marco","Ohori","1986-05-27"
"Jianhua","Kermarrec","1986-10-05"
"Margareta","Sanella","1986-03-02"
"Danel","Mandell","1986-04-28"
"Gurbir","Foong","1986-11-26"
"Adin","Reinhard","1986-02-07"
"Izaskun","Setia","1986-06-06"
"Kirk","Tischendorf","1986-08-09"
"Masaki","Collette","1986-11-15"
"Udaiprakash","Docker","1986-02-21"
"Nimmagadda","Servi","1986-02-02"
"Zhensheng","Ruther","1986-04-12"
"Xuejia","Nitta","1986-12-03"
"Yurii","Manderick","1986-02-15"
"Mahmut","Kohling","1986-11-16"
"Chanjung","Erman","1986-12-15"
"Anneli","Koblitz","1986-09-18"
"Alenka","Berztiss","1986-10-30"
"Zhanqiu","Pettis","1986-05-22"
"Lorien","Plumb","1986-03-24"
"Howell","Berendt","1986-05-26"
"IEEE","Kalsbeek","1986-05-08"
"Sariel","Hockney","1986-02-21"
"Nigel","Sommer","1986-09-14"
"Udaiprakash","Bergere","1986-04-16"
"Limsoon","Ratnaker","1986-06-17"
"Chirstian","Lortz","1986-02-18"
"Gudjon","Sanella","1986-03-09"
"Giordano","Zuberek","1986-06-17"
"Chenye","Bage","1986-05-19"
"Ulf","Serot","1986-03-24"
"Uno","Undy","1986-03-28"
"Tamiya","Kolvik","1986-11-10"
"Garnet","Benzaken","1986-04-24"
"Odysseas","Soicher","1986-09-18"
"Heon","Shackell","1986-06-25"
"Kazuhiko","Kavanagh","1986-10-30"
"Arie","Unno","1986-12-27"
"Duro","Maksimenko","1986-04-16"
"Xiaopeng","Melton","1986-09-13"
"Hongzhu","Gammage","1986-06-09"
"Martins","Mawatari","1986-04-02"
"Kersti","Przulj","1986-02-25"
"Subhash","Garnham","1986-07-06"
"Basant","Fabrizio","1986-04-25"
"Arfst","Staylopatis","1986-07-08"
"Kirk","Papsdorf","1986-09-08"
"Candida","Perng","1986-10-21"
"Torsten","DeMori","1986-12-01"
"Nadjib","Azadmanesh","1986-12-22"
"Reinhard","Cmelik","1986-12-17"
"Georgi","Unno","1986-06-26"
"Martine","Fontet","1986-05-05"
"Xiaoqiu","Gien","1986-09-17"
"Shounak","Figueira","1986-01-16"
"Ger","Christianini","1986-08-27"
"Fumiyo","Limongiello","1986-07-11"
"Akeno","Melski","1986-04-10"
"Henk","Castellani","1986-01-26"
"Uma","Wroclawski","1986-11-26"
"LiMin","Suri","1986-05-04"
"Pranjal","Egerstedt","1986-09-06"
"Monique","Dulin","1986-07-15"
"Duke","Kilgore","1986-08-22"
"Constantine","Halloran","1986-07-14"
"Gunilla","Thummel","1986-01-28"
"Guoxiang","Wynblatt","1986-05-19"
"Dhritiman","Lenart","1986-06-28"
"Golgen","Shigei","1986-05-20"
"Jayesh","Stemann","1986-01-05"
"Mayuri","Garnick","1986-02-17"
"Sangeeta","Barbanera","1986-04-18"
"Geoffry","Feinberg","1986-01-08"
"Kwok","Morrow","1986-06-09"
"Greger","Aloia","1986-01-30"
"Dietrich","Bernardinello","1986-10-11"
"Mong","Comte","1986-02-09"
"Sukumar","Picel","1986-07-02"
"Hugh","Mawatari","1986-08-06"
"Yongmin","Adachi","1986-04-30"
"Marsja","Ranta","1986-07-22"
"Niranjan","Luders","1986-07-09"
"Kinh","Coorg","1986-09-18"
"Taizo","Liedekerke","1986-08-04"
"Mototsugu","Hinsberger","1986-11-27"
"Fayez","Ballarin","1986-09-12"
"Jeong","Sury","1986-07-17"
"Kirk","Streit","1986-08-22"
"Adit","Luke","1986-11-21"
"Lene","Zirintsis","1986-12-02"
"Nadjib","Dehkordi","1986-12-06"
"Karlis","Anido","1986-05-12"
"Maha","Heping","1986-12-29"
"Divier","Szmurlo","1986-04-11"
"Shigeu","Orsini","1986-08-07"
"Eberhardt","Munawer","1986-02-03"
"Tetsushi","Mamelak","1986-01-19"
"Marsha","Papsdorf","1986-01-30"
"Giao","Baumann","1986-11-09"
"Juichirou","Heering","1986-04-19"
"Beshir","Swift","1986-08-13"
"Mizuhito","Falco","1986-04-29"
"Kazuhiko","Kumaresan","1986-12-04"
"Reuven","Strandh","1986-04-09"
"Danco","Jiafu","1986-07-17"
"Christ","Werthner","1986-02-20"
"Christophe","Polupanov","1986-03-25"
"Tru","Kalefeld","1986-08-09"
"Danny","Pusterhofer","1986-05-21"
"Genevieve","Luby","1986-12-02"
"Mary","Masand","1986-05-01"
"Suzette","Soicher","1986-08-08"
"Bojan","Cochrane","1986-06-11"
"Bedrich","Gewali","1986-05-16"
"Aram","Garrabrants","1986-12-15"
"Jacopo","Marrevee","1986-07-10"
"Uli","Prampolini","1986-12-20"
"Hirochika","Itschner","1986-11-08"
"Tetsurou","Bazelow","1986-04-05"
"Ferdinand","Randt","1986-01-26"
"Douadi","Puppe","1986-08-25"
"Shin","Zschoche","1986-05-30"
"Baziley","Beerel","1986-01-25"
"Heeju","Ramras","1986-12-25"
"Ghassan","Takkinen","1986-02-10"
"Shichao","Unni","1986-03-27"
"Giao","Gomatam","1986-04-24"
"Kristine","Thummel","1986-11-10"
"Murthy","Ozeri","1986-01-11"
"Subhash","Cappelli","1986-05-05"
"Pragnesh","Beausoleil","1986-08-15"
"Berna","Tagansky","1986-09-04"
"Filipp","Fetvedt","1986-09-30"
"Ronghao","Hebert","1986-12-22"
"Thodoros","Morrin","1986-12-28"
"Sverrir","Thambidurai","1986-09-13"
"Jaewon","Krohm","1986-02-03"
"Khalid","Decleir","1986-03-03"
"Khalil","Azuma","1986-10-17"
"Sajjan","Brodie","1986-02-03"
"Dmitry","Munro","1986-10-13"
"Sangeeta","Rosar","1986-08-11"
"Val","Masaki","1986-12-21"
"Nitsan","Lund","1986-09-13"
"Babette","Baer","1986-01-21"
"Tomokazu","Peak","1986-05-21"
"Abdelghani","Hemaspaandra","1986-10-21"
"Mamdouh","Polupanov","1986-04-28"
"Berthier","Foote","1986-12-14"
"Wilmer","Verhaegen","1986-08-25"
"Lijie","Millington","1986-02-25"
"Kristinn","Salinas","1986-02-19"
"Lijia","Kushner","1986-09-29"
"Jinpo","Leuchs","1986-12-27"
"Heng","Krohm","1986-02-28"
"Chaoyi","Antonakopoulos","1986-12-24"
"Hailing","Vilarrasa","1986-01-22"
"Gila","Rebaine","1986-08-19"
"Sorina","Kitai","1986-05-23"
"Martial","Stanfel","1986-04-19"
"Magdalena","Cooman","1986-01-05"
"Constantine","Baaz","1986-02-28"
"Eldridge","Mondadori","1986-09-17"
"Huiqun","Unni","1986-11-19"
"Alain","Ladret","1986-08-21"
"Adin","Braunmuhl","1986-12-14"
"Dinah","Lamparter","1986-06-06"
"Greger","Junet","1986-05-19"
"Kensei","Poulakidas","1986-08-24"
"Giri","Vakili","1986-04-19"
"Ronnie","Pintelas","1986-09-03"
"Selwyn","Larfeldt","1986-07-19"
"Wilmer","Stenning","1986-07-21"
"Nevin","Bala","1986-07-30"
"Pohua","Demizu","1986-01-22"
"Flemming","Goldhammer","1986-10-19"
"Leen","Sigstam","1986-10-20"
"Leah","Anguita","1986-04-07"
"Jaroslava","Argence","1986-10-04"
"Kensei","Comellas","1986-09-28"
"Xiaoshan","Luit","1986-12-15"
"Tokuyasu","Perz","1986-09-19"
"Cedric","Birta","1986-06-20"
"Udaiprakash","Gulla","1986-10-13"
"Aria","Thebaut","1986-08-14"
"Mana","Kalorkoti","1986-05-26"
"Chiradeep","Shiratori","1986-09-18"
"Seongbae","Hockney","1986-05-26"
"Yuichiro","Lores","1986-11-28"
"Susanta","Figueira","1986-02-03"
"Shuichi","Nannarelli","1986-04-04"
"Yongmao","Piveteau","1986-07-07"
"Adamantios","Jeong","1986-11-04"
"Godehard","Panangaden","1986-05-25"
"Munehiro","Erman","1986-07-04"
"Krisda","Zallocco","1986-11-23"
"Ramalingam","Ertl","1986-06-17"
"Theirry","Barreiro","1986-11-15"
"Chinya","Narahara","1986-04-17"
"Shir","Serov","1986-07-04"
"Zhensheng","Rahimi","1986-05-04"
"Kazuhito","Assaf","1986-01-02"
"Olivera","Hiroyama","1986-03-15"
"Yoshinari","Melichar","1986-10-28"
"Guenter","Ghazalie","1986-11-04"
"Geoff","Pauthner","1986-02-16"
"Zhonghui","Perelgut","1986-01-29"
"Marla","Staelin","1986-02-07"
"Weiye","Heering","1986-09-01"
"Christophe","Rajaraman","1986-10-22"
"Mona","Vickson","1986-09-29"
"Xiadong","Hashii","1986-04-28"
"Shirish","Krzyzanowski","1986-01-31"
"Uri","Mullainathan","1986-09-06"
"Jaana","Karunanithi","1986-12-18"
"Ranan","Pusterhofer","1986-03-08"
"Erzsebet","Smeets","1986-08-11"
"Guadalupe","Merkl","1986-03-17"
"Willard","Rosiles","1986-09-01"
"Visit","Erol","1986-07-01"
"Indrajit","Weiland","1986-09-25"
"Berni","Schnabel","1986-11-24"
"Patricio","Usdin","1986-10-28"
"Mingzeng","Kusakabe","1986-07-12"
"Jaideep","Nilsson","1986-06-27"
"Fan","Pepe","1986-07-02"
"Dietrich","Schapiro","1986-05-30"
"Naraig","Kugler","1986-12-16"
"Shiv","Velasco","1986-05-19"
"Ymte","Loncour","1986-03-01"
"Xuejia","Crooks","1986-08-25"
"Shigeaki","Awdeh","1986-09-04"
"Luerbio","Mitina","1986-01-24"
"Jouni","Reeken","1986-11-26"
"Zhilian","Kornyak","1986-11-06"
"Gro","Carrere","1986-05-01"
"Vishu","DeMori","1986-09-03"
"Ymte","Cannard","1986-03-06"
"Aruna","Fadgyas","1986-11-27"
"Oscal","Borovoy","1986-08-21"
"Harjit","Ghandeharizadeh","1986-06-03"
"Gio","Alencar","1986-04-16"
"Achilleas","Murtafg","1986-05-26"
"Tamiya","Merks","1986-08-18"
"Nevio","Wilharm","1986-11-23"
"Suvo","Lalonde","1986-01-20"
"Manu","Rosin","1986-09-05"
"Anneke","Siochi","1986-01-13"
"Jayesh","Vasanthakumar","1986-06-15"
"Zvonko","Roison","1986-10-16"
"Dines","Rissanen","1986-03-16"
"Taegyun","Linnainmaa","1986-09-13"
"Nalini","Hofstetter","1986-02-07"
"Slavian","Wegerle","1986-04-18"
"Youngkon","Peyn","1986-07-16"
"Kshitij","Duclos","1986-05-29"
"Satoru","Rusterholz","1986-12-12"
"Heping","Lammel","1986-04-17"
"Shahaf","Ballarin","1986-05-19"
"Shaunak","Kusalik","1986-09-30"
"Xianlong","Hennings","1986-02-07"
"Shigehiro","Chvatal","1986-11-04"
"Sampalli","Berstel","1986-04-11"
"Ayonca","Niizuma","1986-05-19"
"Navid","Uludag","1986-02-18"
"Stamatina","Erbe","1986-07-07"
"Anneli","Munos","1986-02-28"
"Subhankar","Emmart","1986-06-07"
"Phillip","Naudin","1986-08-09"
"Nidapan","Delaune","1986-12-28"
"Youpyo","Liesche","1986-03-06"
"Arvin","Haraldson","1986-06-16"
"Gill","Peha","1986-05-12"
"Reinhold","Lakshmanan","1986-11-22"
"Zhiwei","Onuegbe","1986-12-09"
"Goo","Billawala","1986-12-27"
"Pramod","Merlo","1986-09-05"
"Rafols","Warwick","1986-12-29"
"Gila","Conte","1986-09-03"
"Souichi","Streng","1986-01-21"
"Krister","Melichar","1986-07-21"
"Mohit","Yoshizawa","1986-12-04"
"Girolamo","Claffy","1986-10-04"
"Gila","Lienhardt","1986-05-21"
"Ipke","Hennebert","1986-03-25"
"Paddy","Nanard","1986-03-18"
"Bader","Perl","1986-01-26"
"Alejandro","Reinhard","1986-06-24"
"Jungsoon","Terkki","1986-03-08"
"Caolyn","Mikschl","1986-03-15"
"Jiang","Ellozy","1986-10-31"
"Francoise","Foote","1986-09-04"
"Mingsen","Schusler","1986-12-01"
"Yunming","Hoppenstand","1986-01-23"
"Xianlong","Lueh","1986-06-23"
"Haldon","Vesel","1986-12-10"
"Constantijn","Conti","1986-08-20"
"Peer","Guting","1986-08-07"
"Dinkar","Olano","1986-02-02"
"Badri","DiGiano","1986-05-06"
"Eishiro","Peak","1986-04-29"
"Aloys","Lichtner","1986-04-07"
"Fei","Erez","1986-10-15"
"Suvo","Erdi","1986-04-13"
"Mooi","Ciolek","1986-07-05"
"Karsten","Lodder","1986-05-01"
"Aria","Kilgore","1986-05-18"
"Pohua","DeMori","1986-06-10"
"Moheb","Laurillard","1986-03-21"
"Alejandro","Leppanen","1986-02-26"
"Susuma","Fabrizio","1986-08-26"
"Turgut","Larfeldt","1986-01-22"
"Gio","Anandan","1986-01-19"
"Hongzhu","Cronin","1986-06-18"
"Luigi","Plavsic","1986-01-04"
"Yongmin","Veldwijk","1986-11-20"
"Jaideep","Kusalik","1986-03-01"
"Shichao","Hofman","1986-10-07"
"Sachin","DasSarma","1986-05-31"
"Sakthirel","Eiter","1986-05-20"
"Marin","Seuren","1986-03-13"
"Vishwani","Spataro","1986-09-08"
"Syozo","Rusmann","1986-11-30"
"Djelloul","Tramer","1986-05-14"
"Kendra","Olivero","1986-07-12"
"Xiaocheng","Michaeli","1986-03-29"
"Dekang","Wegerle","1986-05-21"
"Werner","Nergos","1986-11-19"
"Xiaocheng","Chvatal","1986-07-15"
"Munenori","Yamaashi","1986-11-16"
"Poornachandra","Haldar","1986-11-28"
"Alain","Litecky","1986-10-03"
"Elrique","Veccia","1986-07-03"
"Sham","Pillow","1986-05-16"
"Lakshmi","Harbusch","1986-02-08"
"Piyush","Kruskal","1986-10-22"
"Maya","Siegrist","1986-12-24"
"Berni","Wegerle","1986-03-26"
"Kwangjo","Angiulli","1986-09-20"
"Leaf","Ghazalie","1986-06-22"
"Chandrasekaran","Lunt","1986-05-14"
"Steve","Bakhtari","1986-02-15"
"Armond","Staudhammer","1986-03-07"
"Moto","Kaltofen","1986-10-03"
"Matt","Marakhovsky","1986-04-04"
"Heejo","Sigstam","1986-08-03"
"Boalin","Gelosh","1986-06-18"
"Rimli","Khamsi","1986-10-11"
"Shaowei","Shackell","1986-09-27"
"Berto","Middleton","1986-03-03"
"Candida","Ritzmann","1986-04-19"
"Fumitaka","Azuma","1986-11-19"
"Mani","Swab","1986-07-21"
"Rajmohan","Jording","1986-09-17"
"Waiman","Skrikant","1986-12-15"
"Boriana","Guenter","1986-10-14"
"Zhenbing","Azuma","1986-11-30"
"Zine","Luef","1986-12-28"
"Tsz","Cools","1986-10-30"
"Yongmin","Wissmann","1986-02-05"
"Hisao","Thimonier","1986-03-29"
"Alassane","Beidas","1986-12-05"
"Shaw","Velardi","1986-06-09"
"Szabolcs","Kabayashi","1986-01-12"
"Marco","Larfeldt","1986-09-04"
"Xuedong","Kemmerer","1986-10-19"
"Josyula","Uhrig","1986-04-08"
"Jolita","Marletta","1986-03-31"
"Rafail","Rande","1986-12-31"
"Wanqing","Niizuma","1986-11-04"
"Sibyl","Anido","1986-12-06"
"Basant","Cairo","1986-12-12"
"Parviz","Varley","1986-01-23"
"Subbu","Peris","1986-04-03"
"Raimond","Mitina","1986-01-02"
"Lobel","Dayang","1986-06-12"
"Mads","Baaleh","1986-05-11"
"Dante","Birge","1986-05-29"
"Mircea","Pocchiola","1986-05-21"
"Alenka","Naumovich","1986-10-31"
"Lena","Valiente","1986-02-28"
"Indrajit","Hofman","1986-07-14"
"Zhaofang","Swan","1986-09-12"
"Chinya","Emmerich","1986-05-08"
"Mart","Angelov","1986-06-25"
"Shai","Gluchowski","1986-09-11"
"Felicidad","Kroha","1986-01-25"
"Mana","Isaak","1986-04-08"
"Feiyu","Krupka","1986-06-15"
"Shim","Polupanov","1986-03-01"
"Mona","Callaway","1986-04-25"
"Pintsang","Babu","1986-04-29"
"Nectarios","Larfeldt","1986-03-17"
"Kaijung","Perin","1986-07-30"
"Avishai","Nitsch","1986-01-03"
"Tonny","Ossenbruggen","1986-11-20"
"Indrajit","Basart","1986-09-11"
"Shuji","Piancastelli","1986-11-30"
"Chanjung","Siepmann","1986-12-23"
"Maris","Mondadori","1986-11-03"
"Uno","Henseler","1986-05-14"
"IEEE","Perfilyeva","1986-11-14"
"Leandro","Jiafu","1986-04-23"
"Zorica","Krogh","1986-07-14"
"Guozhong","Melski","1986-09-14"
"Prasadram","Einsfeld","1986-10-11"
"Masako","Hanratty","1986-12-11"
"Mark","Oxenboll","1986-01-28"
"Ashish","Rikino","1986-01-12"
"Christoph","Pfau","1986-08-22"
"Wuxu","Majewski","1986-05-02"
"Atreye","Trelles","1986-01-11"
"Kyoichi","Lorho","1986-09-12"
"Fatemeh","Pews","1986-01-10"
"Karlis","Birch","1986-08-21"
"Nalini","Pusterhofer","1986-09-21"
"Dannz","Hiyoshi","1986-11-28"
"Leaf","Vigier","1986-01-02"
"Mara","Garrabrants","1986-07-24"
"Sukumar","Syang","1986-07-03"
"Martine","Delaune","1986-05-08"
"Xumin","Baca","1986-01-20"
"Yakichi","Scallan","1986-01-18"
"Maik","Leppanen","1986-10-22"
"Ute","Hardjono","1986-05-02"
"Masako","Krone","1986-05-08"
"DAIDA","Capobianchi","1986-03-12"
"Vivian","Hutton","1986-01-15"
"Sadun","Barinka","1986-08-03"
"Krisda","Pell","1986-10-23"
"Seongbin","Czap","1986-08-02"
"Mats","Kilgore","1986-03-24"
"Srinidhi","Rebaine","1986-11-27"
"Mori","Kulisch","1986-05-19"
"Maria","Nitta","1986-12-04"
"Gou","Ramsey","1986-06-03"
"Randi","Khalid","1986-05-23"
"Genevieve","Walstra","1986-10-15"
"Malu","Sinicrope","1986-06-03"
"Bilhanan","Pelc","1986-03-15"
"Boutros","Emiris","1986-09-10"
"Isaac","Cronan","1986-05-06"
"Mani","Yetto","1986-07-08"
"Yechezkel","Gerteisen","1986-04-17"
"Prasadram","Ghelli","1986-03-28"
"Kwan","Vidal","1986-01-21"
"Halsur","Cusworth","1986-01-27"
"Giao","Streng","1986-03-19"
"Toshimi","Azumi","1986-11-09"
"Waiman","Seiwald","1986-09-28"
"Jaihie","Kadhim","1986-06-30"
"Fei","Perfilyeva","1986-01-15"
"Ung","Liesche","1986-05-23"
"Moon","Waschkowski","1986-05-22"
"Make","Shobatake","1986-03-16"
"Claudi","Portugali","1986-07-23"
"Fuqing","Varman","1986-09-11"
"Roselyn","Moffat","1986-04-03"
"Piyush","Serov","1986-07-02"
"Vitali","Crelier","1986-09-06"
"Abdelghani","Nyrup","1986-08-02"
"Shuho","Brobst","1986-01-05"
"Sampalli","Maquelin","1986-04-27"
"Uno","Coney","1986-08-04"
"Irena","Rossi","1986-01-21"
"Mitchel","Vandervoorde","1986-10-18"
"Jeanna","Pehl","1986-02-18"
"Mokhtar","Parhami","1986-03-18"
"Zengping","Kusakari","1986-11-02"
"Sergi","Pelc","1986-06-11"
"Valeska","Jarecki","1986-07-30"
"Janche","Radhakrishnan","1986-04-29"
"Mari","Sridhar","1986-02-14"
"Huan","Kavvadias","1986-04-01"
"Utpal","Openshaw","1986-05-14"
"Rayond","Falster","1986-03-04"
"Katsuo","Gimbel","1986-01-10"
"Barton","Willoner","1986-08-13"
"Palash","Gulak","1986-05-09"
"Van","Choobineh","1986-05-31"
"Arve","Suomi","1986-03-20"
"Guozhong","Isaac","1986-08-25"
"Navid","Birge","1986-05-14"
"Amstein","England","1986-06-23"
"Krister","Peris","1986-08-29"
"Sanjoy","Back","1986-12-29"
"Mack","Cyre","1986-08-05"
"Larisa","Bahl","1986-05-29"
"Fuqing","Coney","1986-04-13"
"Shem","Taubenfeld","1986-06-23"
"Chirstian","Pramanik","1986-12-26"
"Shaz","Baezner","1986-01-26"
"Geraldo","Babu","1986-09-17"
"Uriel","Siprelle","1986-12-12"
"Huan","Belinskaya","1986-07-23"
"Gudjon","Gonthier","1986-04-19"
"Greger","Chandrasekhar","1986-07-03"
"Tsz","Lunn","1986-05-01"
"Mayuri","Leijenhorst","1986-03-27"
"Vasilis","Schiper","1986-11-07"
"Duangkaew","Journel","1986-11-12"
"Mayumi","Salinas","1986-06-29"
"Palash","Brizzi","1986-09-18"
"Krassimir","Yamaashi","1986-04-19"
"Radhia","Lamma","1986-09-23"
"Uzi","Mersereau","1986-02-21"
"Mart","Heuser","1986-11-11"
"Udi","Luce","1986-07-30"
"Giap","Kalorkoti","1986-03-07"
"Poorav","Papastamatiou","1986-01-01"
"Fumino","Luft","1986-03-21"
"Shunichi","Minakawa","1986-06-19"
"Huan","Minakawa","1986-02-27"
"Ekawit","Papsdorf","1986-10-18"
"Xumin","Delgrande","1986-10-30"
"Arumugam","Wynblatt","1986-03-31"
"Neven","Leuchs","1986-08-08"
"Tadahiro","Pusterhofer","1986-08-17"
"Danai","Schwabacher","1986-07-24"
"Susanna","Kobara","1986-12-18"
"Dipankar","Ecklund","1986-03-13"
"Surveyors","Murillo","1986-01-31"
"Rosli","Varley","1986-07-26"
"Zdislav","Gelosh","1986-08-04"
"Valdiodio","Shokrollahi","1986-02-22"
"Shao","Thiran","1986-09-28"
"Ult","Vilarrasa","1986-08-12"
"Marjo","Stellhorn","1986-07-07"
"Shahab","Molenkamp","1986-12-26"
"Parviz","Oxman","1986-03-21"
"Arco","Bhattacharjee","1986-07-31"
"Deniz","Ruemmler","1986-02-19"
"Constantine","Szemeredi","1986-02-25"
"Hidefumi","Mahnke","1986-08-04"
"Hairong","Basagni","1986-07-13"
"Shigehito","Haumacher","1986-02-20"
"Bodh","Lamparter","1986-10-29"
"Etsuo","Kinley","1986-03-06"
"Goetz","Kilgore","1986-10-12"
"Chaitali","Wixon","1986-09-13"
"Tadahiko","Homond","1986-08-11"
"Sumant","Prochazka","1986-10-05"
"Zdislav","Bergere","1986-12-21"
"Nahla","Haumacher","1986-10-10"
"Yagil","Swiss","1986-05-28"
"Mari","Ushiama","1986-11-08"
"Valter","Egerstedt","1986-01-03"
"Sreenivas","Hitomi","1986-05-02"
"Aiichiro","Alpin","1986-03-03"
"Jongsuk","Mawatari","1986-02-07"
"Tsuneo","Rissanen","1986-07-17"
"Giao","Pauthner","1986-02-03"
"Boalin","Pokrovskii","1986-09-24"
"Tonny","Teitelbaum","1986-08-31"
"Xianlong","Alencar","1986-03-14"
"Fun","Cesareni","1986-01-25"
"DeForest","Brobst","1986-07-24"
"Yuguang","Karner","1986-09-07"
"Yolla","Cooke","1986-12-09"
"Mart","Sambasivam","1986-03-14"
"Magy","Akazan","1986-02-23"
"Neelam","Legleitner","1986-08-06"
"Mayuri","Kobara","1986-08-12"
"Hein","Hainaut","1986-01-27"
"Mansur","Antonisse","1986-10-26"
"Falguni","Slutz","1986-05-20"
"Patricia","Kragelund","1986-10-05"
"Uta","Rosaz","1986-05-06"
"Kazuhiro","Imataki","1986-02-13"
"Zhensheng","Delaune","1986-10-17"
"Atilio","Cochrane","1986-01-10"
